id,text,classification,type_of_antisemitism,image_url,is_antisemitic,predicted_type,cos_is_antisemitic,cos_predicted_type
1.2836661936021176e+18,Kara4Kids brings to you another exciting Live Story Session! Kara Tales - Zog! #LiveSession #FBLive #StorySession #KaraTales #Kara4Kids #TheHappiestKidsAreAtKara #StoryTime #Zog #FacebookLive #Facebook #Live #Story #Stories #Children #Parent #Parents #ActivitiesForKids #Preschool,0,,https://pbs.twimg.com/media/EdB_mWhU4AI8Yam.jpg,0,0,0,0
1.2923489028850975e+18,"When we create our own social media networks, if we even allow CNN or BBC on, we will label them with ZOG Affiliated Media.",1,0.0,https://pbs.twimg.com/media/Ee9Yed4UYAAMXPZ.jpg,0,0,0,0
1.290983083991339e+18,Goo goo Florida !,0,,https://pbs.twimg.com/media/Eep-RewWkAAtD6V.jpg,0,0,0,0
1.2831770667336704e+18,I just got mine too!cant wait to play😀,0,,https://pbs.twimg.com/media/Ec7CvREXkAANVDb.jpg,1,2,1,2
1.2759487690880778e+18,Nice list @OJohnred,0,,https://pbs.twimg.com/media/EbUUpGbWsAA5Dk_.jpg,0,0,0,0
1.2857701111068099e+18,With the eye of an angel watching 🥰,0,,https://pbs.twimg.com/media/Edf5GG0XkAcxfZn.jpg,0,0,0,0
1.2931952112382444e+18,"You're correct, Lara. Criticism of Israel is Free Speech, something they don't believe in, even for their own citizens, calling cops &amp; anti Bibi crowd anti-semites How can you be one, if you are one? Diaspora Jews are sick of 20 year Dictatorship of Likud Racists We will crush em",0,,https://pbs.twimg.com/media/EfJaLzpXgAEQheq.jpg,0,2,0,2
1.2816192964441948e+18,You like pulled pork?,0,,https://pbs.twimg.com/media/Eck59BwWoAEH_hX.jpg,1,2,1,2
1.2925359288088576e+18,are zionists hideous now?,1,3.0,https://pbs.twimg.com/media/EfACktXU0AAAhaC.jpg,1,0,1,0
1.2926213199939256e+18,meg has been arguing with zionists on instagram for two months,0,,https://pbs.twimg.com/media/EfBQPU1UYAAbTRb.jpg,1,0,1,0
1.2932131544623063e+18,"From your Zionist foodie friend. Jerusalem, 2017. Machane Yehuda market &amp; Machane Yehuda restaurant which is sublime! 💜💜💜💜",0,,https://pbs.twimg.com/media/EfJqfX2WoAAY9zT.jpg,1,0,1,0
1.2805429709624238e+18,They are called false flags.. Look at the white legs on this 'terrorist' 🙄,0,,https://pbs.twimg.com/media/EcVmilxXgAAIGvr.jpg,1,0,1,0
1.2847009423241787e+18,I can only wonder if #Btc will be as hot as the weather in the coming days!!,0,,https://pbs.twimg.com/media/EdQsskzXsAEiuvc.jpg,1,0,1,0
1.293339874024665e+18,ALL ZIONISTS CONTROLLED GET OVER IT RICK,1,0.0,https://pbs.twimg.com/media/EfLdq1LXgAMH6jw.jpg,1,0,1,0
1.2933446414845542e+18,PRIVIAT   WHICH 2 WORDS ARE MORE POWERFUL THAN  HYPERSONIC MIS  OR EVEN  ZIONISTS OF ISREAL  WHO OWN N RUN   EVERY SINGLE INTELLIGENCE AGENCY ON  PLANET   MAINLY CIA  N PENTAGON  ANY HUMAN WANT GOD'$ ARMOR  FROM 100% 666 CORNA CRISIS  SAY UNLIMITED TIMES  AS- TAGH- FI- RULLAH,1,0.0,https://pbs.twimg.com/media/EfLiFIMXYAAcXi0.jpg,1,0,1,0
1.2915653921464689e+18,"Some long-awaited non-Chinese games finally got their publishing licences yesterday- including COD mobile, Ring Fit Adventure, Human Fall Flat, etc. (My colleagues working on HFF have finally left no-license limbo and entered game-ship hell)",0,,https://pbs.twimg.com/media/EeyP0jwU0AAWR_a.jpg,0,1,0,1
1.278596750819963e+18,"The little one is really into ""Zog"" atm, #zogthedragon She demanded I make her a Dragon from white tack... There's a reason I was never an artist 🤣🙈🤷‍♀️🐲 #newcarerpath ",0,,https://pbs.twimg.com/media/Eb589iVWoAM99Xq.jpg,0,0,0,0
1.293362828666114e+18,"As far as I know, Apartheid Israel is the only State on Earth that is ultra-racist and Apartheid. And Apartheid Israel is not an American State. Endless Wars for the Zionists leading Apartheid Israel on their neighbors cost US taxpayers ten's of $Trillions in domestic funding",1,0.0,https://pbs.twimg.com/media/EfLyodwXYAApSXy.jpg,1,0,1,0
1.2932911980866028e+18,Totally agree that sort of stuff should be Condemned but there's a much bigger problem with SF #MarxistNationalSocialists directing hate towards British as the Nazis directed hate towards Jews. Assisted by SF media fronts  Cc @alexjonesAM1 @RuthDE @MichealMartinTD @LeoVaradkar,0,,https://pbs.twimg.com/media/EfKxfXFX0AE_cGN.jpg,0,2,0,2
1.2775414935284613e+18,Look at our super Zog wings! #melthamart #melthamstandout,0,,https://pbs.twimg.com/media/Ebq9NL0WoAI6zsb.jpg,0,0,0,0
1.2854186551913062e+18,Welcome bro.,0,,https://pbs.twimg.com/media/Eda5dHiWAAAa_q1.jpg,0,0,0,0
1.2932429258460774e+18,"youshould know you are saying this about Pakistan and you know the capability of Pakistan suggest for you ""rat should be rat not become lion"" your or Israel threat is inunder our shoes andwe can make better technology we don't do friendship with devils (Israel) ",0,,https://pbs.twimg.com/media/EfKFkgoXYAICVeC.jpg,1,1,1,1
1.2931959620814766e+18,"Jews in NC faced Antisemitic abuse at @UNC @UNCpublichealth @DukeU @DukeAlumni @ocdemparty Orange County HRC, Durham HRC.We are begging for NC to adopt state department’s definition of antisemitism. Is this how Dems protect Jews?",0,,https://pbs.twimg.com/media/EfJa3tnXsAEXaSo.jpg,0,2,0,2
1.285280408666546e+18,"Business is business as The Doctor heads for the stage.  It's a fun romp (with songs🎶) through time and space with Daleks, Cybermen and Margaret Thatcher. Wish I could have seen it live.   Crystal played by Claire Huckle joins the TARDIS....and Zog does as well #BigFinish",0,,https://pbs.twimg.com/media/EdY6l7hX0AAzcoy.jpg,0,0,0,0
1.2932795854512456e+18,#Group4Palestine #BlackLivesMatter #PalestiniansLivesMatter This is how European Zionists came years ago to occupy Palestine...And this is how they are going to leave Palestine  Very very soon... From the river to the sea Palestine will be Free ✌️🇵🇸🇵🇸🇵🇸✌️,1,0.0,https://pbs.twimg.com/media/EfKm7JVWsAgR9fp.jpg,1,0,1,0
1.291859825861722e+18,Hurrying to finish up 😱 ?,0,,https://pbs.twimg.com/media/Ee2bqljWoAAUCaP.jpg,0,0,0,0
1.2931609023096177e+18,Jews are the #1 victims of hate crimes in the US. When fellow students say an Israel supporter should be disqualified from serving in student gov’t because it makes Palestinian students feel alienated - that  is discrimination and a trigger for harassment.,0,,https://pbs.twimg.com/media/EfI6-KDWkAEy1vm.jpg,0,0,0,0
1.2928106515560284e+18,"in #Switzerland cabled Rabbi Stephen S. Wise, President of the WJC in #NewYork &amp; Sidney Silverman, a member of the British Parliament in #London, to inform them of Germany’s plan to annihilate European Jewry #ThisDayInHistory",0,,https://pbs.twimg.com/media/EfD8brJWsAAevhu.png,1,1,1,1
1.2932676264336138e+18,6M Jews are groaning in heaven.,0,,https://pbs.twimg.com/media/EfKbRd1X0AEduuu.png,0,2,0,2
1.2933102770989015e+18,"apparently thinks that Adolf Hitler, who committed genocide against Jews, Gypsies, Slavs, LGBTQ, the disabled, &amp; so on, is someone he would happily vote for over the scumbag who actually hasn't done that.",0,,https://pbs.twimg.com/media/EfLC1UHXkAAu4mG.png,1,2,1,2
1.2931539505653596e+18,New post (THE DEMOCRATS’ ABANDONMENT OF THE JEWS) has been published on  -,0,,https://pbs.twimg.com/media/EfI0qkWXkAgOYwC.jpg,0,2,0,2
1.2807981950571438e+18,Dylan enjoyed planning his party with Zog - not too sure about the start time 🥳,0,,https://pbs.twimg.com/media/EcZPI6XWAAA5qbw.jpg,0,0,0,0
1.2932114706086991e+18,on”Buck dancing 101” Ask that imposter about their involvement in t/Trans Atlantic Slavetrade! How about our”helluva-cost?” The Holocaust’s forgotten black victims – the ‘Rhineland Bastards’,0,,https://pbs.twimg.com/media/EfJoE8ZXYAIXJXI.jpg,0,0,0,0
1.2917148118736975e+18,Shouldn’t be a debate  tbh,0,,https://pbs.twimg.com/media/Ee0XxaSX0AEGs0g.jpg,0,0,0,0
1.2765090234042819e+18,"New music coming out on the 10 of July,  empress yourself  #COVID19 #BlackLivesMatter #PoliceBrutality #trapmusic #rnbmusic #AfricanHistoryClass #HipHopMusic #035 #031 #032",0,,https://pbs.twimg.com/media/EbcSLAJX0AA3Tlz.jpg,0,2,0,2
1.2765100821849457e+18,🐲,0,,https://pbs.twimg.com/media/EbcTIXkXsAEbhHB.jpg,0,0,0,0
1.2910229458638395e+18,"Gentle squishy hugs, if wanted, Amy. Also, have a pic of Truffles the cat, basically sitting on my boobs. She sends love too.  Visual description: a selfie of Zoe smiling, with the bottom right part of her face obscured by the Tortoiseshell and white cat sitting across her chest",0,,https://pbs.twimg.com/media/Eeqiho5XkAMNf3N.jpg,0,2,0,2
1.2932466123540644e+18,"As a Polish Jew, I know the Hebrew language has no vowels.",0,,https://pbs.twimg.com/media/EfKI1QyXYAIdOUj.jpg,1,2,1,2
1.2932918442023076e+18,"Working with Nuremberg transcripts, and here comes that common refrain.  I wonder, for those who escaped execution, how many stopped telling this lie to themselves. (Earlier in the document - ""In these figures, there are Jews, 474 executed, Communists, 684 executed total, 1,158"") ",0,,https://pbs.twimg.com/media/EfKxeezXYAo_gnK.jpg,0,2,0,2
1.2931041610436444e+18,"Amos Oz one of d greatest Jewish men of d  last 50 years , fought twice to save d State of Israel . Nelson Mandela also supported d State of Israel . Both were Zionists who also supported a Palestinian State n East Jerusalem &amp; West Bank . They would classify u as a Fundamentalist",0,,https://pbs.twimg.com/media/EfIHYPwXsAAa4pg.jpg,1,0,1,0
1.292215011188908e+18,No change. All the Corbynist groups are very sim'ler and they have the same rants about Zionists every night.,1,0.0,https://pbs.twimg.com/media/Ee7esM_WAAAf-6y.jpg,1,0,1,0
1.2828032101897052e+18,"##DeclansLaw #medomsley #CuanOrg #grubbystarmer Pedophile grooming gangs? Labour leader &amp; the curious case of rod hill's  labour  York abuser,blackmailer, lier and cheat ?  CPS 19 criminal charges against him dropped deemed not in the public interest? Hills Vs Young and Curran ?",0,,https://pbs.twimg.com/media/Ec1ut_3WsAcsmpg.jpg,0,0,0,0
1.2920927622093742e+18,🙌,0,,https://pbs.twimg.com/media/Ee5vhIxWsAEUsuc.jpg,0,0,0,0
1.2776728190113137e+18,,0,,https://pbs.twimg.com/media/Ebs0nXYWAAgadxR.jpg,1,0,1,0
1.279080237662384e+18,Hey #BunkerBoy - this is what a real President does!,0,,https://pbs.twimg.com/media/EcA0my_XkAAYXzl.jpg,1,0,1,0
1.2804930301564027e+18,"This afternoon, Dragons have been busy finding rhyming words in the story Zog. They're now rhyming experts! 🐉😀",0,,https://pbs.twimg.com/media/EcU5nFCXQAYsl2R.jpg,0,0,0,0
1.2927903968593633e+18,what an ignorant &amp; frankly zionist thing to say,0,,https://pbs.twimg.com/media/EfDp6ngWkAgMZD2.jpg,1,0,1,0
1.2757314044170895e+18,,0,,https://pbs.twimg.com/media/EbRO6nyWoAALPyG.jpg,1,0,1,0
1.2805805982941798e+18,She’s fragile bro,0,,https://pbs.twimg.com/media/EcWJQ-pU4AMXtH7.jpg,0,0,0,0
1.293180724112048e+18,And this is what happened when the U.K. Jewish minority talked about ‘discrimination against them’. You discounted it. You explained it away. More than 90% of U.K. Jews believed Corbyn was anti-Semitic. Are we just stupid people believing propaganda as you suggest?,0,,https://pbs.twimg.com/media/EfJNAuZU4AEiGGH.jpg,0,1,0,1
1.2932960454015836e+18,Facebook bans racist depictions of Jews and Black people - Politico,0,,https://pbs.twimg.com/media/EfK15lVUYAAJSyO.jpg,1,2,1,2
1.2931865306142351e+18,"I mean JFC you're a straight up antisemite. I get now why you hate Bernie. Btw, the terrorist attack at the Tree Of Life literally was an attack on Jews. Stop exploiting Jews to push your agenda.",0,,https://pbs.twimg.com/media/EfJSGT0VAAEx2PP.jpg,0,2,0,2
1.2928853722429235e+18,T denounce all Israelis because 1 idiot rabbi says something stupid is pure ignorance. Does this idiot speak for all Moslems?,1,3.0,https://pbs.twimg.com/media/EfFAB9jWoAMM6cm.jpg,1,1,1,1
1.2843728274124268e+18,I think people have a general realization somethings not right.. Research will reinforce &amp; may deepen their fears 2 which they prefer not 2 confront.  Cabals know how 2 control working of human mind   I often wonder what it would B like 2 live in a bubble of ignorance lol.,0,,https://pbs.twimg.com/media/EdMBVzeVAAAavny.jpg,1,0,1,0
1.2855179454777795e+18,"Prince Wilhelm (also known as Vidi) of Wied was the ruler of Albania shotly after the country independence. Even though he had a very small de facto reign (less than on 6 months), he had a big vision for the small Principality, a vision that King Zog I would end up realizing.",0,,https://pbs.twimg.com/media/EdcTFP7XgAAjEGX.jpg,0,2,0,2
1.2933716369520517e+18,"LETTER OF MARY  Between the Zionists on their soapboxes and the academic subversives in their libraries, the air is thick with spies. For all the disparity of their investigative techniques, the ultra-perceptive Holmes and the super-scholarly RusselL...""  ",0,,https://pbs.twimg.com/media/EfL6pk1XgAAoh-1.png,1,0,1,0
1.2931697861223752e+18,"Together with other policies practiced by ""Israel"", the threat of destruction of homes and sources of livelihood contributes to the generation of a coercive environment pressuring people to leave their areas of residence.   #Act4Palestine ",0,,https://pbs.twimg.com/media/EfJDCzHXkAAjMAn.jpg,0,1,0,1
1.2930512363511726e+18,"Anything Russia spends isn't even 1/1000 of what Israel spends on bribes, I mean, lobbying AND advertising AND astroturfing. And we say,",0,,https://pbs.twimg.com/media/EfHXDgeWAAAsKSt.jpg,1,0,1,0
1.2772020103083336e+18,Israel is a terrorist state! 🇮🇱 #IsraeliCrimes #IDF #MOSSAD #Rothschild,0,,https://pbs.twimg.com/media/EbmHNC6WoAI_6oV.jpg,1,0,1,0
1.2932192562392596e+18,"Here is Southend Palace Hotel in 1915. On the balcony, refugees. The well healed visitors below visited them to pass gifts of tobacco etc. Many were Jews fleeing persecution in Belgium. You get the feeling there would be a rancid mob now",0,,https://pbs.twimg.com/media/EfJwDhxXkAcpP2-.jpg,0,2,0,2
1.2780355901901128e+18,"Emily Thornberry's 2017 Balfour centenary speech gets posted regularly on Corbynist forums, whenever an admin fears the comrades may be snoozing. And you know what? They're always surprised! NB: 'ZOG' has entered Corbynist parlance.",1,0.0,https://pbs.twimg.com/media/Ebx-awBWsAcAX-R.jpg,0,0,0,0
1.2931607987774956e+18,Martin Niemoller Lutheran pastor agreed with Hitler’s sanctions against the Jews. Hitler gave him assurances Protestant churches would never come under Nazi control. Hitler lied. Niemoller was sent to a concentration camp alongside the people he threw under the bus.,0,,https://pbs.twimg.com/media/EfI5nh1XgAIezg_.png,1,2,1,2
1.292813139428311e+18,"Hey Theo,   Kindly explain to us ""bad Zionist Jews"" how progressive this is, will ya? ",1,0.0,https://pbs.twimg.com/media/EfD-jWwUcAAKKoA.png,1,0,1,0
1.2776024937998377e+18,mommy couldn’t get the zog pencil control sheet so we got some pencil control sheets with dragons 😂,0,,https://pbs.twimg.com/media/Ebr0saMXQAEW5cR.jpg,0,0,0,0
1.293339942098092e+18,"We can. Together, we conquer hate with eternal love.  No REAL Jew with any heart &amp; soul would abide such racism hiding under the guise of security or territorial integrity or carve-outs for Settlers  Apartheid screaming out!  Diapora Jews for Peace are not Israelis, unless Xpats",0,,https://pbs.twimg.com/media/EfLdx3aVAAApFYq.jpg,1,2,1,2
1.2932910766237614e+18,"And yet he was an olive-skinned, middle eastern Jew, routinely depicted in the US as looking like this:  #WhitePrivilege",0,,https://pbs.twimg.com/media/EfKxN92XkAEyJ04.jpg,1,2,1,2
1.292903300271149e+18,Want To Raise Jewish Children?,0,,https://pbs.twimg.com/media/EfFQszaWAAA64ob.png,0,1,0,1
1.2933607820721357e+18,"""'No,' says the man in Moscow, 'it belongs to the Jews.'"" ",1,0.0,https://pbs.twimg.com/media/EfLwu9QWsAE0khY.jpg,1,2,1,2
1.2778657542061015e+18,,0,,https://pbs.twimg.com/media/EbvkIF8X0AI67T1.jpg,1,0,1,0
1.2933222513249485e+18,The (unbearable) irony is that the guardian has been churning out both antisemitism and whitewashing of it—in fact under the cover of criticism of Israel—ever since I can remember. They’ve even fawned over Gilad Atzmon himself god knows how many times.,0,,https://pbs.twimg.com/media/EfLNu2wUwAEibhn.jpg,0,2,0,2
1.2805857575231488e+18,Jewish culture..actually🤢🤮,1,2.0,https://pbs.twimg.com/media/EcWN9C3XQAA0MOF.jpg,0,1,0,1
1.2933464333371556e+18,#AIPACS chosen #zionist  #BDS,1,0.0,https://pbs.twimg.com/media/EfLjucmUYAELmlp.jpg,1,0,1,0
1.2931743231639224e+18,"Balfour is most well known for the Balfour Declaration, offering Palestine as a homeland for Jews. I always suspected it was motivated by anti-Semitism.",0,,https://pbs.twimg.com/media/EfJHMPIXYAIIjAo.jpg,0,2,0,2
1.2922545491227195e+18,According to JEWISH author Edwin Black not only did Hitler National socialists collaborate with Zionists but they commemorated coins for the occasion in 1933 for the Haavara (Transfer agreement).  To the zionists not all Jews are the same..,1,0.0,https://pbs.twimg.com/media/Ee8CkxyXkAcjNN2.jpg,1,0,1,0
1.2932941870104576e+18,THANK JEW,0,,https://pbs.twimg.com/media/EfK0NGYWkAE8LRR.jpg,1,2,1,2
1.293093558988296e+18,,0,,https://pbs.twimg.com/media/EfH9vUvXYAE6n5u.jpg,1,0,1,0
1.2932042044132147e+18,"Shame you &amp; ur Board of #Racist Deputies are unable to express any such concern or compassion over the #Palestinian men, women &amp; children suffering daily oppression &amp; humiliation under the murderous #Israeli #Zionist ‘jackboot’! #ApartheidIsrael #WarCrimes #SettlerColonialism",0,,https://pbs.twimg.com/media/EfJiXgNWAAAHpKj.jpg,1,0,1,0
1.29320316018253e+18,Bulgarian Jews: Dubbing people “Sorosoids” both by Karakachanov and anyone else equals sheer Antisemitism  #Shalom #krassimirkarakachanov #antisemitism #bulgaria #GeorgeSoros,0,,https://pbs.twimg.com/media/EfJhakwXgAAJtMP.jpg,0,2,0,2
1.2757992855404544e+18,"Today was the “Best Day Ever”  We went on a colour hunt around school, added up all of Zog’s stars and explored different bottles filled with water 😁  We ended the day building and eating delicious ice cream sundaes... yum yum! Perfect ending for a lovely sunny day 😎",0,,https://pbs.twimg.com/media/EbSMroxXQAcYhAp.jpg,0,0,0,0
1.2922267365418312e+18,"Putting isn'treal flag and ""zionist"" in your dn damn this is so funny i can't stop laughing ",0,,https://pbs.twimg.com/media/Ee7pXjQWsAEQ0b4.jpg,1,0,1,0
1.2933443204524275e+18,"Except that's a load of Soviet propaganda BS. Jews took part in the Revolution in massive numbers. There was little to no ""fascist"" presence. And the vast majority of Communists killed were members of the secret police.  ",0,,https://pbs.twimg.com/media/EfLhTXUWsAUp-X7.png,0,2,0,2
1.284042855107883e+18,"Media R stooges of incumbent government, in turn stooges 4 ruling class who control everything, everyone, everywhere.",1,0.0,https://pbs.twimg.com/media/EdHRQf9WoAUVzn_.jpg,1,0,1,0
1.292910022058373e+18,"tw:// yt supremacist zionist swine   y’all I’m really crying ,,, LOOK at this MESS",1,0.0,https://pbs.twimg.com/media/EfFWzlrUEAA5KbU.jpg,1,0,1,0
1.2933327615463014e+18,The big Question ahead-  #PresidentialElection Will the liberal and diverse American society endorse the Indian-Jamaican-American who was raised in a Hindu temple and a Baptist church and is married to a Jew?,0,,https://pbs.twimg.com/media/EfLXDfNX0AA8mL8.jpg,1,2,1,2
1.2932385958267494e+18,"#OTD 11 August 1932 The Alboher family received their Certificate of Immigration to Eretz Israel.  YV's online exhibition ""Monastir: The Story of a Sephardic Community in Macedonia"" traces the history of this community before, during &amp; after the Holocaust ",0,,https://pbs.twimg.com/media/EfKBpj5XsAEIoxV.jpg,0,2,0,2
1.2800937036175114e+18,we read zog and decided to make our very own zog and a home for him 😊,0,,https://pbs.twimg.com/media/EcPOb4VX0AYKClE.jpg,0,0,0,0
1.293333202648662e+18,"Fun Fact: These horses are used by the FTA to abuse poor Jewish families in Israel. They go to the houses, light the horse on fire, and then throw the burning horse corpse at the poor Jewish house.",0,,https://pbs.twimg.com/media/EfLXcAcXoAAncSh.jpg,0,1,0,1
1.2933588952267366e+18,Na leftist aren't real men that's why they're all depressed.. Im in Portland an i could take out 20 anti-semitic antifa Marxist before they could cry about the new oppressed group... At least trump doesn't hate jews an use blacks...,0,,https://pbs.twimg.com/media/EfLvDxbUwAU5rJq.jpg,0,2,0,2
1.2933007884129812e+18,Twitter is a zionist istg time to cancel this app,1,0.0,https://pbs.twimg.com/media/EfK6Nl0XoAM33Li.jpg,1,0,1,0
1.2933232306194186e+18,"Here’s a guardian column from a decade ago claiming the US is (((subservient))) to its client state and needs to ‘recover its own independence’—the ‘ZOG Theory’ found peddled regularly by Pat Buchanan, David Duke, and other white supremacists on 4chan and stormfront.",1,0.0,https://pbs.twimg.com/media/EfLOn32VoAACylc.jpg,1,0,1,0
1.2933243409734492e+18,No that’s a misrepresentation of what happened. This is an extract from the original declaration of the state. Remember the Arabs attacked Israel when it was one day old. The Arabs intended to murder every last jew. 1/,0,,https://pbs.twimg.com/media/EfLPodlWsAEp8fk.jpg,0,2,0,2
1.2841964901273108e+18,Cry = free,0,,https://pbs.twimg.com/media/EdJh5mOX0AUSGLW.jpg,1,2,1,2
1.2932736570794555e+18,"Next thing they will want you to wear is the star of David if you are a Jew, or a yellow cross if you are Christian, or maybe a yellow elephant if you are a conservative!",0,,https://pbs.twimg.com/media/EfKhalMWoAA_MKF.jpg,1,2,1,2
1.2931668794652877e+18,"AN AMERICAN PICKLE. 18th century Jewish immigrant trapped inside a pickle brine, preserved + wakes up 100 years later in modern day Brooklyn.  Light comedy about family, clash of old vs modern values + cynical look on stereotypes about Jews. Watchable to kill time  #RekomenFilem",0,,https://pbs.twimg.com/media/EfJAY80U0AAPWGP.jpg,0,2,0,2
1.2775194861455073e+18,,0,,https://pbs.twimg.com/media/EbqpLrfWAAALWIf.jpg,1,0,1,0
1.2932762034749768e+18,"Where were ""the Palestinians"" in 1589, 1800, 1420, ninny?  Oh, they were the JEWS back then! ",0,,https://pbs.twimg.com/media/EfKj2WOXYAEZP42.jpg,0,2,0,2
1.279237348065071e+18,BREAKING: Mount Rushmore destroyed by ZOG,0,,https://pbs.twimg.com/media/EcDDlWWU8AAEnUH.jpg,0,0,0,0
1.2812458427505582e+18,The face you make when you learn the treasonous ZOG of the Country you symbolize has become AIPAC's bitch...,1,0.0,https://pbs.twimg.com/media/EcfmTWJX0AkblEb.jpg,0,0,0,0
1.2931592783296307e+18,I Wonder if he is parroting his studios opinions?.. What better ploy to knock Israel than to have your major star from a Jewish Themed movie Debuting to utter anti Israel rants..Seth Rogan cant be that stupid. . Rogan's actions are suspicious &amp; Disturbing.,0,,https://pbs.twimg.com/media/EfI5gryXgAA_Onb.jpg,0,0,0,0
1.2933159980037284e+18,"""it’s not Greece’s anymore"". Just like Israel isn't Palestine anymore, right, miss ""#FreePalestine"" ? (In reference to your bio). And I bet that if one day the Israelis would turn Al Aqsa into a Synagogue, you would also ask ""why is it such a big thing? Genuinely asking"". Right ? ",0,,https://pbs.twimg.com/media/EfLIB-kWkAAfl2p.png,0,2,0,2
1.2777790497087857e+18,No one escapes from ZOG 🤣🤣💀,1,0.0,https://pbs.twimg.com/media/EbuVRUOUYAAVXKe.jpg,0,0,0,0
1.2921769435724923e+18,"When i looked into rehoming a cat a purposefully looked for an older cat, as i know they're so much harder to find homes. Truffles profile originally said she was 10, but the vet decided she's more likely 16, though as she's a stray I'll never know 100%. She's my baby regardless.",0,,https://pbs.twimg.com/media/Ee68FLUXYAE79sp.jpg,0,0,0,0
1.278752999687385e+18,WAKE UP AMERICA #MAGA #QANON #PIZZAGATE #Illuminati #ZOG,1,0.0,https://pbs.twimg.com/media/Eb8K8BvUMAAqJ6s.png,0,0,0,0
1.2856433786092667e+18,BBC One and Magic Light Pictures announced the animated adaptation of Julia Donaldson and Axel Scheffler’s children’s book Zog And The Flying Doctors for Christmas 2020:,0,,https://pbs.twimg.com/media/EdeF1whX0AcrPCL.jpg,0,0,0,0
1.2780378332410388e+18,jackson has done an amazing drawing of Zog and we went to a farm to do more scavenger hunting using our senses 💖,0,,https://pbs.twimg.com/media/EbyAn_VXQAUer8u.jpg,0,1,0,1
1.2859652695595786e+18,Well that's nice 'Dr' .. 🤒 #NoMasks #Covid19 #Plandemic,0,,https://pbs.twimg.com/media/EdiqVtRXgAE6Ntq.jpg,0,2,0,2
1.2779360635211776e+18,Cassidy has done her zog addition using tens frames but I had to encourage her because she kept saying it was easy and working answers out in her head. We used them from counting on from 10 and counting in 2’s,0,,https://pbs.twimg.com/media/EbwkEwKXsAc3SOh.jpg,0,0,0,0
1.2932409242654843e+18,Sheikh (Raed Salah) warns that the Zionist entity is seeking to demolish Al-Aqsa Masjid .,1,0.0,https://pbs.twimg.com/media/EfKDwzcXoAE5WtJ.jpg,1,0,1,0
1.285849521809916e+18,I do hope so. I can see her as a sort of latter-day honorary Zog sister.,0,,https://pbs.twimg.com/media/EdhBSYCWoAA_9kF.jpg,0,0,0,0
1.2932941883024097e+18,99y  Jews Out was one of the Nazi Slogans! #MarxistNationalSocialists are directing hate towards British as the Nazis directed hate towards Jews. Assisted by SF media fronts. Similar to previous generations of #ZombifiedNationalistSocialists   (See above tweets on #HateActivism),0,,https://pbs.twimg.com/media/EfK0NaKWoAAWgUh.jpg,0,2,0,2
1.2772004708645192e+18,Which sold out faster?   #LabourAntisemitism #ZOG  #KeirStarmer #RebeccaLongBailey,1,0.0,https://pbs.twimg.com/media/EbmGwZTX0AIZ-f_.jpg,0,0,0,0
1.2928691746420572e+18,"For the complete TV schedule, visit:",0,,https://pbs.twimg.com/media/EfExqY-WoAAwd_H.jpg,0,0,0,0
1.2931182175698698e+18,Last week we launched #JewishResistance via a special online celebration. We were delighted to welcome Prof Samuel Kassow &amp; Rabbi Baroness Julia Neuberger who both shared fascinating insights into this often overlooked aspect of the Holocaust.  Watch now,0,,https://pbs.twimg.com/media/EfIUKn0X0AEJX_F.png,0,0,0,0
1.2932899989225226e+18,"On this day in 1929, Palestine Jewish Agency Expands to Include World Jewish Representatives The Jewish Agency holds its first meeting on August 12, the day after the conclusion of the Congress. With so many Jews have ...",0,,https://pbs.twimg.com/media/EfKwZkRXsAA6HBh.jpg,0,1,0,1
1.293275597557424e+18,I always use this “excuse” when I don’t wanna talk. Works every time.,0,,https://pbs.twimg.com/media/EfKjTU1X0AcgYA-.jpg,1,2,1,2
1.2932967248788808e+18,I worship the God of the Bible.  The same God you abandoned.  Jews were only persecuted in medieval Europe when they behaved badly.,0,,https://pbs.twimg.com/media/EfK2g9tUwAAwknL.jpg,0,2,0,2
1.2932005000833966e+18,The #Truth about #ReplacementTheology &amp; #Antisemitism New #Blog: Seek the #GospelTruth,0,,https://pbs.twimg.com/media/EfHCs_6U4AAET8T.jpg,0,0,0,0
1.2930752253667164e+18,"The ONLY apartheid in #Israel.   Uri Shiloh prostrated himself and said the ""Shema"" on the Temple Mount on Tisha b'Av, was issued a restraining order by the Israel police banning him from entering the Temple Mount for 6 months! ",0,,https://pbs.twimg.com/media/EfHtDPmXgAAHwcx.jpg,0,2,0,2
1.2926365972220928e+18,"I promised the Zionist an average of at least one zionite life dysfunction a day, and delivered for 14 days straight. Next I will torture and damn their souls further and deeper down into Omega Hell. I will this utilizing the Demonic Entity that lives in St. Bartholomew's Church",0,,https://pbs.twimg.com/media/EfBeIiQWkAAWnon.jpg,1,0,1,0
1.2933583170335416e+18,"Anti-fascist history lesson: Zionists fought *actual fascists* as partizans, ghetto fighters &amp; in the Jewish Brigade. Palestinians didn't. Zionists killed Nazis; Palestinians killed Zionists. &amp; the most important figure in the formation of Palestinian nat'lism? An actual fascist.",0,,https://pbs.twimg.com/media/EfLuiP2UcAAg-zC.jpg,1,0,1,0
